Index,SPN190_Logged_Phys,SPN190_Logged_Raw,SPN190_Original_Phys,SPN190_Original_Raw,SPN190_Error,SPN91_Logged_Phys,SPN91_Logged_Raw,SPN91_Original_Phys,SPN91_Original_Raw,SPN91_Error,SPN84_Logged_Phys,SPN84_Logged_Raw,SPN84_Original_Phys,SPN84_Original_Raw,SPN84_Error,SPN183_Logged_Phys,SPN183_Logged_Raw,SPN183_Original_Phys,SPN183_Original_Raw,SPN183_Error,SPN184_Logged_Phys,SPN184_Logged_Raw,SPN184_Original_Phys,SPN184_Original_Raw,SPN184_Error
2728,,,2726.4,21811,,,,100.0,250,,,,39.484,10108,,,,250.0,5000,,,,15.0,7680,
2729,,,2725.2,21802,,,,100.0,250,,,,39.4398,10097,,,,250.0,5000,,,,15.0,7680,
2730,,,2724.0,21792,,,,100.0,250,,,,39.3958,10085,,,,250.0,5000,,,,15.0,7680,
2731,,,2722.8,21782,,,,100.0,250,,,,39.3517,10074,,,,250.0,5000,,,,15.0,7680,
2732,,,2721.6,21773,,,,100.0,250,,,,39.3076,10063,,,,250.0,5000,,,,15.0,7680,
2733,,,2720.4,21763,,,,100.0,250,,,,39.2636,10051,,,,250.0,5000,,,,15.0,7680,
2734,,,2719.2,21754,,,,100.0,250,,,,39.2196,10040,,,,250.0,5000,,,,15.0,7680,
2735,,,2718.0,21744,,,,100.0,250,,,,39.1757,10029,,,,250.0,5000,,,,15.0,7680,
2736,,,2716.8,21734,,,,100.0,250,,,,39.1317,10018,,,,250.0,5000,,,,15.0,7680,
2737,,,2715.6,21725,,,,100.0,250,,,,39.0878,10006,,,,250.0,5000,,,,15.0,7680,
2738,,,2714.4,21715,,,,100.0,250,,,,39.0439,9995,,,,250.0,5000,,,,15.0,7680,
2739,,,2713.2,21706,,,,100.0,250,,,,39.0001,9984,,,,250.0,5000,,,,15.0,7680,
2740,,,2712.0,21696,,,,100.0,250,,,,38.9563,9973,,,,250.0,5000,,,,15.0,7680,
2741,,,2710.8,21686,,,,100.0,250,,,,38.9125,9962,,,,250.0,5000,,,,15.0,7680,
2742,,,2709.6,21677,,,,100.0,250,,,,38.8687,9950,,,,250.0,5000,,,,15.0,7680,
2743,,,2708.4,21667,,,,100.0,250,,,,38.8249,9939,,,,250.0,5000,,,,15.0,7680,
2744,,,2707.2,21658,,,,100.0,250,,,,38.7812,9928,,,,250.0,5000,,,,15.0,7680,
2745,,,2706.0,21648,,,,100.0,250,,,,38.7375,9917,,,,250.0,5000,,,,15.0,7680,
2746,,,2704.8,21638,,,,100.0,250,,,,38.6939,9906,,,,250.0,5000,,,,15.0,7680,
2747,,,2703.6,21629,,,,100.0,250,,,,38.6502,9894,,,,250.0,5000,,,,15.0,7680,
2748,,,2702.4,21619,,,,100.0,250,,,,38.6066,9883,,,,250.0,5000,,,,15.0,7680,
2749,,,2701.2,21610,,,,100.0,250,,,,38.563,9872,,,,250.0,5000,,,,15.0,7680,
2750,,,2700.0,21600,,,,90.0,225,,,,38.5195,9861,,,,250.0,5000,,,,15.0,7680,
2751,,,2698.8,21590,,,,90.0,225,,,,38.476,9850,,,,250.0,5000,,,,15.0,7680,
2752,,,2697.6,21581,,,,90.0,225,,,,38.4325,9839,,,,250.0,5000,,,,15.0,7680,
2753,,,2696.4,21571,,,,90.0,225,,,,38.389,9828,,,,250.0,5000,,,,15.0,7680,
2754,,,2695.2,21562,,,,90.0,225,,,,38.3456,9816,,,,250.0,5000,,,,15.0,7680,
2755,,,2694.0,21552,,,,90.0,225,,,,38.3022,9805,,,,250.0,5000,,,,15.0,7680,
2756,,,2692.8,21542,,,,90.0,225,,,,38.2588,9794,,,,250.0,5000,,,,15.0,7680,
2757,,,2691.6,21533,,,,90.0,225,,,,38.2154,9783,,,,250.0,5000,,,,15.0,7680,
2758,,,2690.4,21523,,,,90.0,225,,,,38.1721,9772,,,,250.0,5000,,,,15.0,7680,
2759,,,2689.2,21514,,,,90.0,225,,,,38.1288,9761,,,,250.0,5000,,,,15.0,7680,
2760,,,2688.0,21504,,,,90.0,225,,,,38.0856,9750,,,,250.0,5000,,,,15.0,7680,
2761,,,2686.8,21494,,,,90.0,225,,,,38.0423,9739,,,,250.0,5000,,,,15.0,7680,
2762,,,2685.6,21485,,,,90.0,225,,,,37.9991,9728,,,,250.0,5000,,,,15.0,7680,
2763,,,2684.4,21475,,,,90.0,225,,,,37.956,9717,,,,250.0,5000,,,,15.0,7680,
2764,,,2683.2,21466,,,,90.0,225,,,,37.9128,9706,,,,250.0,5000,,,,15.0,7680,
2765,,,2682.0,21456,,,,90.0,225,,,,37.8697,9695,,,,250.0,5000,,,,15.0,7680,
2766,,,2680.8,21446,,,,90.0,225,,,,37.8266,9684,,,,250.0,5000,,,,15.0,7680,
2767,,,2679.6,21437,,,,90.0,225,,,,37.7836,9673,,,,250.0,5000,,,,15.0,7680,
2768,,,2678.4,21427,,,,90.0,225,,,,37.7405,9662,,,,250.0,5000,,,,15.0,7680,
2769,,,2677.2,21418,,,,90.0,225,,,,37.6975,9651,,,,250.0,5000,,,,15.0,7680,
2770,,,2676.0,21408,,,,90.0,225,,,,37.6546,9640,,,,250.0,5000,,,,15.0,7680,
2771,,,2674.8,21398,,,,90.0,225,,,,37.6116,9629,,,,250.0,5000,,,,15.0,7680,
2772,,,2673.6,21389,,,,90.0,225,,,,37.5687,9618,,,,250.0,5000,,,,15.0,7680,
2773,,,2672.4,21379,,,,90.0,225,,,,37.5259,9607,,,,250.0,5000,,,,15.0,7680,
2774,,,2671.2,21370,,,,90.0,225,,,,37.483,9596,,,,250.0,5000,,,,15.0,7680,
2775,,,2670.0,21360,,,,90.0,225,,,,37.4402,9585,,,,250.0,5000,,,,15.0,7680,
2776,,,2668.8,21350,,,,90.0,225,,,,37.3974,9574,,,,250.0,5000,,,,15.0,7680,
2777,,,2667.6,21341,,,,90.0,225,,,,37.3547,9563,,,,250.0,5000,,,,15.0,7680,
2778,,,2666.4,21331,,,,90.0,225,,,,37.312,9552,,,,250.0,5000,,,,15.0,7680,
2779,,,2665.2,21322,,,,90.0,225,,,,37.2693,9541,,,,250.0,5000,,,,15.0,7680,
2780,,,2664.0,21312,,,,90.0,225,,,,37.2266,9530,,,,250.0,5000,,,,15.0,7680,
2781,,,2662.8,21302,,,,90.0,225,,,,37.184,9519,,,,250.0,5000,,,,15.0,7680,
2782,,,2661.6,21293,,,,90.0,225,,,,37.1414,9508,,,,250.0,5000,,,,15.0,7680,
2783,,,2660.4,21283,,,,90.0,225,,,,37.0988,9497,,,,250.0,5000,,,,15.0,7680,
2784,,,2659.2,21274,,,,90.0,225,,,,37.0563,9486,,,,250.0,5000,,,,15.0,7680,
2785,,,2658.0,21264,,,,90.0,225,,,,37.0138,9476,,,,250.0,5000,,,,15.0,7680,
2786,,,2656.8,21254,,,,90.0,225,,,,36.9714,9465,,,,250.0,5000,,,,15.0,7680,
2787,,,2655.6,21245,,,,90.0,225,,,,36.9289,9454,,,,250.0,5000,,,,15.0,7680,
2788,,,2654.4,21235,,,,90.0,225,,,,36.8865,9443,,,,250.0,5000,,,,15.0,7680,
2789,,,2653.2,21226,,,,90.0,225,,,,36.8442,9432,,,,250.0,5000,,,,15.0,7680,
2790,,,2652.0,21216,,,,90.0,225,,,,36.8018,9421,,,,250.0,5000,,,,15.0,7680,
2791,,,2650.8,21206,,,,90.0,225,,,,36.7595,9410,,,,250.0,5000,,,,15.0,7680,
2792,,,2649.6,21197,,,,90.0,225,,,,36.7173,9400,,,,250.0,5000,,,,15.0,7680,
2793,,,2648.4,21187,,,,90.0,225,,,,36.675,9389,,,,250.0,5000,,,,15.0,7680,
2794,,,2647.2,21178,,,,90.0,225,,,,36.6328,9378,,,,250.0,5000,,,,15.0,7680,
2795,,,2646.0,21168,,,,90.0,225,,,,36.5906,9367,,,,250.0,5000,,,,15.0,7680,
2796,,,2644.8,21158,,,,90.0,225,,,,36.5485,9356,,,,250.0,5000,,,,15.0,7680,
2797,,,2643.6,21149,,,,90.0,225,,,,36.5064,9346,,,,250.0,5000,,,,15.0,7680,
2798,,,2642.4,21139,,,,90.0,225,,,,36.4643,9335,,,,250.0,5000,,,,15.0,7680,
2799,,,2641.2,21130,,,,90.0,225,,,,36.4223,9324,,,,250.0,5000,,,,15.0,7680,
2800,,,2640.0,21120,,,,90.0,225,,,,36.3803,9313,,,,250.0,5000,,,,15.0,7680,
2801,,,2638.8,21110,,,,90.0,225,,,,36.3383,9303,,,,250.0,5000,,,,15.0,7680,
2802,,,2637.6,21101,,,,90.0,225,,,,36.2964,9292,,,,250.0,5000,,,,15.0,7680,
2803,,,2636.4,21091,,,,90.0,225,,,,36.2545,9281,,,,250.0,5000,,,,15.0,7680,
2804,,,2635.2,21082,,,,90.0,225,,,,36.2126,9270,,,,250.0,5000,,,,15.0,7680,
2805,,,2634.0,21072,,,,90.0,225,,,,36.1708,9260,,,,250.0,5000,,,,15.0,7680,
2806,,,2632.8,21062,,,,90.0,225,,,,36.129,9249,,,,250.0,5000,,,,15.0,7680,
2807,,,2631.6,21053,,,,90.0,225,,,,36.0872,9238,,,,250.0,5000,,,,15.0,7680,
2808,,,2630.4,21043,,,,90.0,225,,,,36.0455,9228,,,,250.0,5000,,,,15.0,7680,
2809,,,2629.2,21034,,,,90.0,225,,,,36.0038,9217,,,,250.0,5000,,,,15.0,7680,
2810,,,2628.0,21024,,,,90.0,225,,,,35.9621,9206,,,,250.0,5000,,,,15.0,7680,
2811,,,2626.8,21014,,,,90.0,225,,,,35.9205,9196,,,,250.0,5000,,,,15.0,7680,
2812,,,2625.6,21005,,,,90.0,225,,,,35.8789,9185,,,,250.0,5000,,,,15.0,7680,
2813,,,2624.4,20995,,,,90.0,225,,,,35.8373,9174,,,,250.0,5000,,,,15.0,7680,
2814,,,2623.2,20986,,,,90.0,225,,,,35.7958,9164,,,,250.0,5000,,,,15.0,7680,
2815,,,2622.0,20976,,,,90.0,225,,,,35.7543,9153,,,,250.0,5000,,,,15.0,7680,
2816,,,2620.8,20966,,,,90.0,225,,,,35.7129,9142,,,,250.0,5000,,,,15.0,7680,
2817,,,2619.6,20957,,,,90.0,225,,,,35.6714,9132,,,,250.0,5000,,,,15.0,7680,
2818,,,2618.4,20947,,,,90.0,225,,,,35.6301,9121,,,,250.0,5000,,,,15.0,7680,
2819,,,2617.2,20938,,,,90.0,225,,,,35.5887,9111,,,,250.0,5000,,,,15.0,7680,
2820,,,2616.0,20928,,,,90.0,225,,,,35.5474,9100,,,,250.0,5000,,,,15.0,7680,
2821,,,2614.8,20918,,,,90.0,225,,,,35.5061,9090,,,,250.0,5000,,,,15.0,7680,
2822,,,2613.6,20909,,,,90.0,225,,,,35.4649,9079,,,,250.0,5000,,,,15.0,7680,
2823,,,2612.4,20899,,,,90.0,225,,,,35.4237,9068,,,,250.0,5000,,,,15.0,7680,
2824,,,2611.2,20890,,,,90.0,225,,,,35.3825,9058,,,,250.0,5000,,,,15.0,7680,
2825,,,2610.0,20880,,,,90.0,225,,,,35.3414,9047,,,,250.0,5000,,,,15.0,7680,
2826,,,2608.8,20870,,,,90.0,225,,,,35.3003,9037,,,,250.0,5000,,,,15.0,7680,
2827,,,2607.6,20861,,,,90.0,225,,,,35.2592,9026,,,,250.0,5000,,,,15.0,7680,
2828,,,2606.4,20851,,,,90.0,225,,,,35.2182,9016,,,,250.0,5000,,,,15.0,7680,
2829,,,2605.2,20842,,,,90.0,225,,,,35.1772,9005,,,,250.0,5000,,,,15.0,7680,
2830,,,2604.0,20832,,,,90.0,225,,,,35.1362,8995,,,,250.0,5000,,,,15.0,7680,
2831,,,2602.8,20822,,,,90.0,225,,,,35.0953,8984,,,,250.0,5000,,,,15.0,7680,
2832,,,2601.6,20813,,,,90.0,225,,,,35.0544,8974,,,,250.0,5000,,,,15.0,7680,
2833,,,2600.4,20803,,,,90.0,225,,,,35.0136,8963,,,,250.0,5000,,,,15.0,7680,
2834,,,2599.2,20794,,,,90.0,225,,,,34.9728,8953,,,,250.0,5000,,,,15.0,7680,
2835,,,2598.0,20784,,,,90.0,225,,,,34.932,8943,,,,250.0,5000,,,,15.0,7680,
2836,,,2596.8,20774,,,,90.0,225,,,,34.8913,8932,,,,250.0,5000,,,,15.0,7680,
2837,,,2595.6,20765,,,,90.0,225,,,,34.8506,8922,,,,250.0,5000,,,,15.0,7680,
2838,,,2594.4,20755,,,,90.0,225,,,,34.81,8911,,,,250.0,5000,,,,15.0,7680,
2839,,,2593.2,20746,,,,90.0,225,,,,34.7693,8901,,,,250.0,5000,,,,15.0,7680,
2840,,,2592.0,20736,,,,90.0,225,,,,34.7288,8891,,,,250.0,5000,,,,15.0,7680,
2841,,,2590.8,20726,,,,90.0,225,,,,34.6882,8880,,,,250.0,5000,,,,15.0,7680,
2842,,,2589.6,20717,,,,90.0,225,,,,34.6477,8870,,,,250.0,5000,,,,15.0,7680,
2843,,,2588.4,20707,,,,90.0,225,,,,34.6072,8859,,,,250.0,5000,,,,15.0,7680,
2844,,,2587.2,20698,,,,90.0,225,,,,34.5668,8849,,,,250.0,5000,,,,15.0,7680,
2845,,,2586.0,20688,,,,90.0,225,,,,34.5264,8839,,,,250.0,5000,,,,15.0,7680,
2846,,,2584.8,20678,,,,90.0,225,,,,34.4861,8828,,,,250.0,5000,,,,15.0,7680,
2847,,,2583.6,20669,,,,90.0,225,,,,34.4458,8818,,,,250.0,5000,,,,15.0,7680,
2848,,,2582.4,20659,,,,90.0,225,,,,34.4055,8808,,,,250.0,5000,,,,15.0,7680,
2849,,,2581.2,20650,,,,90.0,225,,,,34.3652,8798,,,,250.0,5000,,,,15.0,7680,
2850,,,2580.0,20640,,,,90.0,225,,,,34.325,8787,,,,250.0,5000,,,,15.0,7680,
2851,,,2578.8,20630,,,,90.0,225,,,,34.2849,8777,,,,250.0,5000,,,,15.0,7680,
2852,,,2577.6,20621,,,,90.0,225,,,,34.2448,8767,,,,250.0,5000,,,,15.0,7680,
2853,,,2576.4,20611,,,,90.0,225,,,,34.2047,8756,,,,250.0,5000,,,,15.0,7680,
2854,,,2575.2,20602,,,,90.0,225,,,,34.1646,8746,,,,250.0,5000,,,,15.0,7680,
2855,,,2574.0,20592,,,,90.0,225,,,,34.1246,8736,,,,250.0,5000,,,,15.0,7680,
2856,,,2572.8,20582,,,,90.0,225,,,,34.0847,8726,,,,250.0,5000,,,,15.0,7680,
2857,,,2571.6,20573,,,,90.0,225,,,,34.0447,8715,,,,250.0,5000,,,,15.0,7680,
2858,,,2570.4,20563,,,,90.0,225,,,,34.0049,8705,,,,250.0,5000,,,,15.0,7680,
2859,,,2569.2,20554,,,,90.0,225,,,,33.965,8695,,,,250.0,5000,,,,15.0,7680,
2860,,,2568.0,20544,,,,90.0,225,,,,33.9252,8685,,,,250.0,5000,,,,15.0,7680,
2861,,,2566.8,20534,,,,90.0,225,,,,33.8854,8675,,,,250.0,5000,,,,15.0,7680,
2862,,,2565.6,20525,,,,90.0,225,,,,33.8457,8664,,,,250.0,5000,,,,15.0,7680,
2863,,,2564.4,20515,,,,90.0,225,,,,33.806,8654,,,,250.0,5000,,,,15.0,7680,
2864,,,2563.2,20506,,,,90.0,225,,,,33.7664,8644,,,,250.0,5000,,,,15.0,7680,
2865,,,2562.0,20496,,,,90.0,225,,,,33.7268,8634,,,,250.0,5000,,,,15.0,7680,
2866,,,2560.8,20486,,,,90.0,225,,,,33.6872,8624,,,,250.0,5000,,,,15.0,7680,
2867,,,2559.6,20477,,,,90.0,225,,,,33.6477,8614,,,,250.0,5000,,,,15.0,7680,
2868,,,2558.4,20467,,,,90.0,225,,,,33.6082,8604,,,,250.0,5000,,,,15.0,7680,
2869,,,2557.2,20458,,,,90.0,225,,,,33.5687,8594,,,,250.0,5000,,,,15.0,7680,
2870,,,2556.0,20448,,,,90.0,225,,,,33.5293,8584,,,,250.0,5000,,,,15.0,7680,
2871,,,2554.8,20438,,,,90.0,225,,,,33.4899,8573,,,,250.0,5000,,,,15.0,7680,
2872,,,2553.6,20429,,,,90.0,225,,,,33.4506,8563,,,,250.0,5000,,,,15.0,7680,
2873,,,2552.4,20419,,,,90.0,225,,,,33.4113,8553,,,,250.0,5000,,,,15.0,7680,
2874,,,2551.2,20410,,,,90.0,225,,,,33.3721,8543,,,,250.0,5000,,,,15.0,7680,
2875,,,2550.0,20400,,,,90.0,225,,,,33.3329,8533,,,,250.0,5000,,,,15.0,7680,
2876,,,2548.8,20390,,,,90.0,225,,,,33.2937,8523,,,,250.0,5000,,,,15.0,7680,
2877,,,2547.6,20381,,,,90.0,225,,,,33.2546,8513,,,,250.0,5000,,,,15.0,7680,
2878,,,2546.4,20371,,,,90.0,225,,,,33.2155,8503,,,,250.0,5000,,,,15.0,7680,
2879,,,2545.2,20362,,,,90.0,225,,,,33.1765,8493,,,,250.0,5000,,,,15.0,7680,
2880,,,2544.0,20352,,,,90.0,225,,,,33.1375,8483,,,,250.0,5000,,,,15.0,7680,
2881,,,2542.8,20342,,,,90.0,225,,,,33.0985,8473,,,,250.0,5000,,,,15.0,7680,
2882,,,2541.6,20333,,,,90.0,225,,,,33.0596,8463,,,,250.0,5000,,,,15.0,7680,
2883,,,2540.4,20323,,,,90.0,225,,,,33.0208,8453,,,,250.0,5000,,,,15.0,7680,
2884,,,2539.2,20314,,,,90.0,225,,,,32.9819,8443,,,,250.0,5000,,,,15.0,7680,
2885,,,2538.0,20304,,,,90.0,225,,,,32.9431,8433,,,,250.0,5000,,,,15.0,7680,
2886,,,2536.8,20294,,,,90.0,225,,,,32.9044,8424,,,,250.0,5000,,,,15.0,7680,
2887,,,2535.6,20285,,,,90.0,225,,,,32.8657,8414,,,,250.0,5000,,,,15.0,7680,
2888,,,2534.4,20275,,,,90.0,225,,,,32.827,8404,,,,250.0,5000,,,,15.0,7680,
2889,,,2533.2,20266,,,,90.0,225,,,,32.7884,8394,,,,250.0,5000,,,,15.0,7680,
2890,,,2532.0,20256,,,,90.0,225,,,,32.7498,8384,,,,250.0,5000,,,,15.0,7680,
2891,,,2530.8,20246,,,,90.0,225,,,,32.7113,8374,,,,250.0,5000,,,,15.0,7680,
2892,,,2529.6,20237,,,,90.0,225,,,,32.6728,8364,,,,250.0,5000,,,,15.0,7680,
2893,,,2528.4,20227,,,,90.0,225,,,,32.6344,8354,,,,250.0,5000,,,,15.0,7680,
2894,,,2527.2,20218,,,,90.0,225,,,,32.596,8345,,,,250.0,5000,,,,15.0,7680,
2895,,,2526.0,20208,,,,90.0,225,,,,32.5576,8335,,,,250.0,5000,,,,15.0,7680,
2896,,,2524.8,20198,,,,90.0,225,,,,32.5193,8325,,,,250.0,5000,,,,15.0,7680,
2897,,,2523.6,20189,,,,90.0,225,,,,32.481,8315,,,,250.0,5000,,,,15.0,7680,
2898,,,2522.4,20179,,,,90.0,225,,,,32.4428,8305,,,,250.0,5000,,,,15.0,7680,
2899,,,2521.2,20170,,,,90.0,225,,,,32.4046,8296,,,,250.0,5000,,,,15.0,7680,
2900,,,2520.0,20160,,,,90.0,225,,,,32.3664,8286,,,,250.0,5000,,,,15.0,7680,
2901,,,2518.8,20150,,,,90.0,225,,,,32.3283,8276,,,,250.0,5000,,,,15.0,7680,
2902,,,2517.6,20141,,,,90.0,225,,,,32.2903,8266,,,,250.0,5000,,,,15.0,7680,
2903,,,2516.4,20131,,,,90.0,225,,,,32.2523,8257,,,,250.0,5000,,,,15.0,7680,
2904,,,2515.2,20122,,,,90.0,225,,,,32.2143,8247,,,,250.0,5000,,,,15.0,7680,
2905,,,2514.0,20112,,,,90.0,225,,,,32.1764,8237,,,,250.0,5000,,,,15.0,7680,
2906,,,2512.8,20102,,,,90.0,225,,,,32.1385,8227,,,,250.0,5000,,,,15.0,7680,
2907,,,2511.6,20093,,,,90.0,225,,,,32.1006,8218,,,,250.0,5000,,,,15.0,7680,
2908,,,2510.4,20083,,,,90.0,225,,,,32.0629,8208,,,,250.0,5000,,,,15.0,7680,
2909,,,2509.2,20074,,,,90.0,225,,,,32.0251,8198,,,,250.0,5000,,,,15.0,7680,
2910,,,2508.0,20064,,,,90.0,225,,,,31.9874,8189,,,,250.0,5000,,,,15.0,7680,
2911,,,2506.8,20054,,,,90.0,225,,,,31.9497,8179,,,,250.0,5000,,,,15.0,7680,
2912,,,2505.6,20045,,,,90.0,225,,,,31.9121,8170,,,,250.0,5000,,,,15.0,7680,
2913,,,2504.4,20035,,,,90.0,225,,,,31.8745,8160,,,,250.0,5000,,,,15.0,7680,
2914,,,2503.2,20026,,,,90.0,225,,,,31.837,8150,,,,250.0,5000,,,,15.0,7680,
2915,,,2502.0,20016,,,,90.0,225,,,,31.7995,8141,,,,250.0,5000,,,,15.0,7680,
2916,,,2500.8,20006,,,,90.0,225,,,,31.7621,8131,,,,250.0,5000,,,,15.0,7680,
2917,,,2499.6,19997,,,,90.0,225,,,,31.7247,8122,,,,250.0,5000,,,,15.0,7680,
2918,,,2498.4,19987,,,,90.0,225,,,,31.6873,8112,,,,250.0,5000,,,,15.0,7680,
2919,,,2497.2,19978,,,,90.0,225,,,,31.65,8102,,,,250.0,5000,,,,15.0,7680,
2920,,,2496.0,19968,,,,90.0,225,,,,31.6128,8093,,,,250.0,5000,,,,15.0,7680,
2921,,,2494.8,19958,,,,90.0,225,,,,31.5756,8083,,,,250.0,5000,,,,15.0,7680,
2922,,,2493.6,19949,,,,90.0,225,,,,31.5384,8074,,,,250.0,5000,,,,15.0,7680,
2923,,,2492.4,19939,,,,90.0,225,,,,31.5013,8064,,,,250.0,5000,,,,15.0,7680,
2924,,,2491.2,19930,,,,90.0,225,,,,31.4642,8055,,,,250.0,5000,,,,15.0,7680,
2925,,,2490.0,19920,,,,90.0,225,,,,31.4272,8045,,,,250.0,5000,,,,15.0,7680,
2926,,,2488.8,19910,,,,90.0,225,,,,31.3902,8036,,,,250.0,5000,,,,15.0,7680,
2927,,,2487.6,19901,,,,90.0,225,,,,31.3533,8026,,,,250.0,5000,,,,15.0,7680,
2928,,,2486.4,19891,,,,90.0,225,,,,31.3164,8017,,,,250.0,5000,,,,15.0,7680,
2929,,,2485.2,19882,,,,90.0,225,,,,31.2795,8008,,,,250.0,5000,,,,15.0,7680,
2930,,,2484.0,19872,,,,90.0,225,,,,31.2427,7998,,,,250.0,5000,,,,15.0,7680,
2931,,,2482.8,19862,,,,90.0,225,,,,31.206,7989,,,,250.0,5000,,,,15.0,7680,
2932,,,2481.6,19853,,,,90.0,225,,,,31.1693,7979,,,,250.0,5000,,,,15.0,7680,
2933,,,2480.4,19843,,,,90.0,225,,,,31.1326,7970,,,,250.0,5000,,,,15.0,7680,
2934,,,2479.2,19834,,,,90.0,225,,,,31.096,7961,,,,250.0,5000,,,,15.0,7680,
2935,,,2478.0,19824,,,,90.0,225,,,,31.0594,7951,,,,250.0,5000,,,,15.0,7680,
2936,,,2476.8,19814,,,,90.0,225,,,,31.0229,7942,,,,250.0,5000,,,,15.0,7680,
2937,,,2475.6,19805,,,,90.0,225,,,,30.9864,7933,,,,250.0,5000,,,,15.0,7680,
2938,,,2474.4,19795,,,,90.0,225,,,,30.95,7923,,,,250.0,5000,,,,15.0,7680,
2939,,,2473.2,19786,,,,90.0,225,,,,30.9136,7914,,,,250.0,5000,,,,15.0,7680,
2940,,,2472.0,19776,,,,90.0,225,,,,30.8773,7905,,,,250.0,5000,,,,15.0,7680,
2941,,,2470.8,19766,,,,90.0,225,,,,30.841,7895,,,,250.0,5000,,,,15.0,7680,
2942,,,2469.6,19757,,,,90.0,225,,,,30.8048,7886,,,,250.0,5000,,,,15.0,7680,
2943,,,2468.4,19747,,,,90.0,225,,,,30.7686,7877,,,,250.0,5000,,,,15.0,7680,
2944,,,2467.2,19738,,,,90.0,225,,,,30.7324,7867,,,,250.0,5000,,,,15.0,7680,
2945,,,2466.0,19728,,,,90.0,225,,,,30.6963,7858,,,,250.0,5000,,,,15.0,7680,
2946,,,2464.8,19718,,,,90.0,225,,,,30.6603,7849,,,,250.0,5000,,,,15.0,7680,
2947,,,2463.6,19709,,,,90.0,225,,,,30.6243,7840,,,,250.0,5000,,,,15.0,7680,
2948,,,2462.4,19699,,,,90.0,225,,,,30.5883,7831,,,,250.0,5000,,,,15.0,7680,
2949,,,2461.2,19690,,,,90.0,225,,,,30.5524,7821,,,,250.0,5000,,,,15.0,7680,
2950,,,2460.0,19680,,,,90.0,225,,,,30.5166,7812,,,,250.0,5000,,,,15.0,7680,
2951,,,2458.8,19670,,,,90.0,225,,,,30.4807,7803,,,,250.0,5000,,,,15.0,7680,
2952,,,2457.6,19661,,,,90.0,225,,,,30.445,7794,,,,250.0,5000,,,,15.0,7680,
2953,,,2456.4,19651,,,,90.0,225,,,,30.4093,7785,,,,250.0,5000,,,,15.0,7680,
2954,,,2455.2,19642,,,,90.0,225,,,,30.3736,7776,,,,250.0,5000,,,,15.0,7680,
2955,,,2454.0,19632,,,,90.0,225,,,,30.338,7767,,,,250.0,5000,,,,15.0,7680,
2956,,,2452.8,19622,,,,90.0,225,,,,30.3024,7757,,,,250.0,5000,,,,15.0,7680,
2957,,,2451.6,19613,,,,90.0,225,,,,30.2669,7748,,,,250.0,5000,,,,15.0,7680,
2958,,,2450.4,19603,,,,90.0,225,,,,30.2314,7739,,,,250.0,5000,,,,15.0,7680,
2959,,,2449.2,19594,,,,90.0,225,,,,30.196,7730,,,,250.0,5000,,,,15.0,7680,
2960,,,2448.0,19584,,,,90.0,225,,,,30.1606,7721,,,,250.0,5000,,,,15.0,7680,
2961,,,2446.8,19574,,,,90.0,225,,,,30.1253,7712,,,,250.0,5000,,,,15.0,7680,
2962,,,2445.6,19565,,,,90.0,225,,,,30.09,7703,,,,250.0,5000,,,,15.0,7680,
2963,,,2444.4,19555,,,,90.0,225,,,,30.0548,7694,,,,250.0,5000,,,,15.0,7680,
2964,,,2443.2,19546,,,,90.0,225,,,,30.0196,7685,,,,250.0,5000,,,,15.0,7680,
2965,,,2442.0,19536,,,,90.0,225,,,,29.9845,7676,,,,250.0,5000,,,,15.0,7680,
2966,,,2440.8,19526,,,,90.0,225,,,,29.9494,7667,,,,250.0,5000,,,,15.0,7680,
2967,,,2439.6,19517,,,,90.0,225,,,,29.9144,7658,,,,250.0,5000,,,,15.0,7680,
2968,,,2438.4,19507,,,,90.0,225,,,,29.8794,7649,,,,250.0,5000,,,,15.0,7680,
2969,,,2437.2,19498,,,,90.0,225,,,,29.8445,7640,,,,250.0,5000,,,,15.0,7680,
2970,,,2436.0,19488,,,,90.0,225,,,,29.8096,7631,,,,250.0,5000,,,,15.0,7680,
2971,,,2434.8,19478,,,,90.0,225,,,,29.7748,7622,,,,250.0,5000,,,,15.0,7680,
2972,,,2433.6,19469,,,,90.0,225,,,,29.74,7613,,,,250.0,5000,,,,15.0,7680,
2973,,,2432.4,19459,,,,90.0,225,,,,29.7053,7605,,,,250.0,5000,,,,15.0,7680,
2974,,,2431.2,19450,,,,90.0,225,,,,29.6706,7596,,,,250.0,5000,,,,15.0,7680,
2975,,,2430.0,19440,,,,90.0,225,,,,29.636,7587,,,,250.0,5000,,,,15.0,7680,
2976,,,2428.8,19430,,,,90.0,225,,,,29.6014,7578,,,,250.0,5000,,,,15.0,7680,
2977,,,2427.6,19421,,,,90.0,225,,,,29.5669,7569,,,,250.0,5000,,,,15.0,7680,
2978,,,2426.4,19411,,,,90.0,225,,,,29.5324,7560,,,,250.0,5000,,,,15.0,7680,
2979,,,2425.2,19402,,,,90.0,225,,,,29.498,7551,,,,250.0,5000,,,,15.0,7680,
2980,,,2424.0,19392,,,,90.0,225,,,,29.4636,7543,,,,250.0,5000,,,,15.0,7680,
2981,,,2422.8,19382,,,,90.0,225,,,,29.4293,7534,,,,250.0,5000,,,,15.0,7680,
